manufacturer,name,hex,lineId,pigmentSlugs,lightfastRatingId,transparencyRatingId,stainingRatingId,granulationRatingId,manufacturerDescription,url
M. Graham,Transparent Yellow Oxide,#8A4B12,,PY42,,,,,,https://www.dickblick.com/items/m-graham-artists-watercolor-transparent-yellow-oxide-15-ml-tube/
M. Graham,Turquoise,#0E516E,,PG7|PB15:3,,,,,,https://www.dickblick.com/items/m-graham-artists-watercolor-turquoise-15-ml-tube/
M. Graham,Ultramarine Blue,#0927C3,,PB29,,,,,,https://www.dickblick.com/items/m-graham-artists-watercolor-ultramarine-blue-15-ml-tube/
M. Graham,Ultramarine Pink,#AB539D,,PV15,,,,,,https://www.dickblick.com/items/m-graham-artists-watercolor-ultramarine-pink-15-ml-tube/
M. Graham,Ultramarine Violet,#4D53B7,,PV15|PB29,,,,,,https://www.dickblick.com/items/m-graham-artists-watercolor-ultramarine-violet-15-ml-tube/
M. Graham,Viridian,#006D49,,PG18,,,,,,https://www.dickblick.com/items/m-graham-artists-watercolor-viridian-15-ml-tube/
M. Graham,Yellow Ochre,#C69A00,,PY43,,,,,,https://www.dickblick.com/items/m-graham-artists-watercolor-yellow-ochre-15-ml-tube/
M. Graham,Ultramarine Violet Deep,#573697,,PV15,,,,,,https://www.dickblick.com/items/m-graham-artists-watercolor-ultramarine-violet-deep-15-ml-tube/
Maimeri Blu,Berlin Blue,#091551,,PB15:1,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-berlin-blue-12-ml-tube/
Maimeri Blu,Brown Madder Alizarin,#BF5B2B,,PR206,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-brown-madder-alizarin-12-ml-tube/
Maimeri Blu,Burnt Sienna,#B8430E,,PBr7,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-burnt-sienna-12-ml-tube/
Maimeri Blu,Burnt Umber,#412B2E,,PBr7,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-burnt-umber-12-ml-tube/
Maimeri Blu,Cadmium Orange,#FF7300,,PO20|PO20,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-cadmium-orange-12-ml-tube/
Maimeri Blu,Cadmium Red Light,#ED3F00,,PR108,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-cadmium-red-light-12-ml-tube/
Maimeri Blu,Cadmium Red Medium,#DD1E00,,PR108,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-cadmium-red-medium-12-ml-tube/
Maimeri Blu,Cadmium Red Orange,#DF472E,,PR108,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-cadmium-red-orange-12-ml-tube/
Maimeri Blu,Cadmium Yellow Deep,#F79000,,PY35|PY35,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-cadmium-yellow-deep-12-ml-tube/
Maimeri Blu,Cadmium Yellow Lemon,#FFF100,,PY35|PY35,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-cadmium-yellow-lemon-12-ml-tube/
Maimeri Blu,Cadmium Yellow Medium,#FFEF00,,PY35,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-cadmium-yellow-medium-12-ml-tube/
Maimeri Blu,Carbon Black,#213B7E,,PBk7,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-carbon-black--12-ml-tube/
Maimeri Blu,Cerulean Blue,#0049C9,,PB36|PB36,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-cerulean-blue-12-ml-tube/
Maimeri Blu,Cerulean Sky Blue,#2E63A8,,PB35,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-cerulean-sky-blue-12-ml-tube/
Maimeri Blu,Chinese White,#FFFFFF,,PW4,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-chinese-white-12-ml-tube/
Maimeri Blu,Cobalt Blue,#2A5BAF,,PB36,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-cobalt-blue-12-ml-tube/
Maimeri Blu,Cobalt Blue Deep,#4B61BF,,PB74|PB28,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-cobalt-blue-deep-12-ml-tube/
Maimeri Blu,Cobalt Blue Green,#128BAF,,PB36,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-cobalt-blue-green-12-ml-tube/
Maimeri Blu,Cobalt Blue Light,#0021EA,,PB28|PB28,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-cobalt-blue-light-12-ml-tube/
Maimeri Blu,Cobalt Green,#3B7E67,,PG26,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-cobalt-green-12-ml-tube/
Maimeri Blu,Cobalt Green Blue,#0E67A1,,PB36,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-cobalt-green-blue-12-ml-tube/
Maimeri Blu,Cobalt Green Deep,#009900,,PG50|PG50,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-cobalt-green-deep-12-ml-tube/
Maimeri Blu,Cobalt Green Light,#33A061,,PG50|PG50,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-cobalt-green-light-12-ml-tube/
Maimeri Blu,Crimson Lake,#A2000A,,PR149,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-crimson-lake-12-ml-tube/
Maimeri Blu,Cupric Green Phthalo Deep,#005642,,PG7,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-cupric-green-phthalo-deep-12-ml-tube/
Maimeri Blu,Cupric Green Phthalo Light,#00B421,,PG36,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-cupric-green-phthalo-light-12-ml-tube/
Maimeri Blu,Dragon's Blood,#B80500,,PBr25,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-dragons-blood-12-ml-tube/
Maimeri Blu,Faience Blue,#00008B,,PB60,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-faience-blue-12-ml-tube/
Maimeri Blu,Gamboge Hue,#F3A400,,PY139,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-gamboge-hue-12-ml-tube/
Maimeri Blu,Golden Ochre,#C67E00,,PY43,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-golden-ochre-12-ml-tube/
Maimeri Blu,Golden Yellow,#F0D300,,PY183,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-golden-yellow-12-ml-tube/
Maimeri Blu,Green Earth,#719149,,PG23,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-green-earth-12-ml-tube/
Maimeri Blu,Green Gold,#A3A403,,PY129,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-green-gold-12-ml-tube/
Maimeri Blu,Hookers Green,#007E00,,PG17,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-hookers-green-12-ml-tube/
Maimeri Blu,Indian Yellow,#F8B000,,PY65,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-indian-yellow-12-ml-tube/
Maimeri Blu,Indigo,#00121C,,NB1,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-indigo-12-ml-tube/
Maimeri Blu,Ivory Black,#2B2B21,,PBk9,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-ivory-black-12-ml-tube/
Maimeri Blu,Magenta Quinacridone,#A31E55,,PR202,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-magenta-quinacridone-12-ml-tube/
Maimeri Blu,Manganese Violet,#4D1571,,PV16,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-manganese-violet-12-ml-tube/
Maimeri Blu,Mars Black,#2B2A2F,,PBk11,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-mars-black-12-ml-tube/
Maimeri Blu,Mars Brown,#594639,,PR101,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-mars-brown/
Maimeri Blu,Naples Yellow,#F6E865,,PY53,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-naples-yellow-12-ml-tube/
Maimeri Blu,Naples Yellow Medium,#F3CC41,,PBr24,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-naples-yellow-medium-12-ml-tube/
Maimeri Blu,Neutral Tint,#2B363E,,PBk26,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-neutral-tint-12-ml-tube/
Maimeri Blu,Nickel Titanium Yellow,#F2F2A0,,PY53,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-nickel-titanium-yellow-12-ml-tube/
Maimeri Blu,Orange Lake,#FB4200,,PO43,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-orange-lake-12-ml-tube/
Maimeri Blu,Payne's Gray,#000051,,PB66,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-paynes-gray-12-ml-tube/
Maimeri Blu,Permanent Carmine,#B80039,,PR176,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-permanent-carmine-12-ml-tube/
Maimeri Blu,Permanent Madder Deep,#850000,,PR179,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-permanent-madder-deep-12-ml-tube/
Maimeri Blu,Permanent Orange,#F17E00,,PO64,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-permanent-orange-12-ml-tube/
Maimeri Blu,Permanent Red Deep,#C1002E,,PR177|PR177,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-permanent-red-deep-12-ml-tube/
Maimeri Blu,Permanent Red Light,#E20900,,PR168|PR168,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-permanent-red-light-12-ml-tube/
Maimeri Blu,Permanent Violet Blue,#352B3F,,PV23,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-permanent-violet-blue-12-ml-tube/
Maimeri Blu,Permanent Yellow Deep,#F7A512,,PY227|PY139,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-permanent-yellow-deep-12-ml-tube/
Maimeri Blu,Permanent Yellow Lemon,#FFE300,,PY175|PY175,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-permanent-yellow-lemon-12-ml-tube/
Maimeri Blu,Permanent Yellow Orange,#FAAA27,,PO62,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-permanent-yellow-orange-12-ml-tube/
Maimeri Blu,Phthalo Turquoise,#2D5E77,,PB15:4,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-phthalo-turquoise-12-ml-tube/
Maimeri Blu,Potters Pink,#A76A76,,PR233,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-potters-pink-12-ml-tube/
Maimeri Blu,Pozzuoli Earth,#B75941,,PR102,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-pozzuoli-earth-12-ml-tube/
Maimeri Blu,Primary Blue Cyan,#0565BD,,PB15:3,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-primary-blue-cyan-12-ml-tube/
Maimeri Blu,Primary Red Magenta,#B50039,,PV19,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-primary-red-magenta-12-ml-tube/
Maimeri Blu,Primary Yellow,#FFE115,,PY97|PY97,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-primary-yellow-12-ml-tube/
Maimeri Blu,Prussian Blue,#1B0E72,,PB27|PB27,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-prussian-blue-12-ml-tube/
Maimeri Blu,Pyrrole Orange,#E2572F,,PO71,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-pyrrole-orange-12-ml-tube/
Maimeri Blu,Pyrrole Red,#DB3D36,,PR255,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-pyrrole-red-12-ml-tube/
Maimeri Blu,Quinacridone Lake,#CA1C49,,PV19,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-quinacridone-lake-12-ml-tube/
Maimeri Blu,Quinacridone Red,#C1153E,,PR209,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-quinacridone-red-12-ml-tube/
Maimeri Blu,Quinacridone Violet,#453772,,PV55,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-quinacridone-violet-12-ml-tube/
Maimeri Blu,Raw Sienna,#C37603,,PBr7,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-raw-sienna-12-ml-tube/
Maimeri Blu,Raw Umber,#5A3307,,PBr7,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-raw-umber-12-ml-tube/
Maimeri Blu,Rose Alizarin Madder,#980523,,PR187,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-rose-alizarin-madder-12-ml-tube/
Maimeri Blu,Rose Lake,#BD0E26,,PV19,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-rose-lake-12-ml-tube/
Maimeri Blu,Sandal Red,#D10005,,PR254,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-sandal-red-12-ml-tube/
Maimeri Blu,Sap Green,#538C35,,PG17,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-sap-green-12-ml-tube/
Maimeri Blu,Sepia,#41372F,,PY164,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-sepia-12-ml-tube/
Maimeri Blu,Titanium White,#F6F7F6,,PW6,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-titanium-white-12-ml-tube/
Maimeri Blu,Transparent Mars Red,#A44B33,,PR101,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-transparent-mars-red-12-ml-tube/
Maimeri Blu,Transparent Yellow,#F2C900,,PY150,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-transparent-yellow-12-ml-tube/
Maimeri Blu,Turquoise Cobalt,#6EB9C6,,PB28,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-turquoise-cobalt-12-ml-tube/
Maimeri Blu,Turquoise Green,#004999,,PB16|PB16,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-turquoise-green-12-ml-tube/
Maimeri Blu,Ultramarine Blue,#3A53A9,,PV15,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-ultramarine-blue-12-ml-tube/
Maimeri Blu,Ultramarine Deep,#1E25AA,,PB29|PB29,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-ultramarine-deep-12-ml-tube/
Maimeri Blu,Ultramarine Light,#0000AF,,PB29|PB29,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-ultramarine-light-12-ml-tube/
Maimeri Blu,Ultramarine Violet,#422997,,PV15|PV15,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-ultramarine-violet-12-ml-tube/
Maimeri Blu,Van Dyke Brown,#261900,,PBr7,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-vandyke-brown-12-ml-tube/
Maimeri Blu,Venetian Red,#922A1C,,PR101,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-venetian-red-12-ml-tube/
Maimeri Blu,Verzino Violet,#AD0056,,PR122,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-verzino-violet-12-ml-tube/
Maimeri Blu,Viridian,#194E42,,PG18,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-viridian-12-ml-tube/
Maimeri Blu,Yellow Ochre,#D8B500,,PY42,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-yellow-ochre-12-ml-tube/
Maimeri Blu,Yellow Vanadium,#EDE723,,PY184,,,,,,https://www.dickblick.com/items/maimeri-blu-artist-watercolor-yellow-vanadium-12-ml-tube/
Old Holland,Alizarin Crimson Lake Extra,#A12F37,,PR177|PBr23|PV19,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-alizarin-crimson-lake-extra-6-ml-tube/
Old Holland,Blue Lake,#0071C9,,PB15:2,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-blue-lake-6-ml-tube/
Old Holland,Brilliant Pink,#F15166,,PR122|PR112|PW4,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-brilliant-pink-6-ml-tube/
Old Holland,Brilliant Yellow,#F2C17E,,,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-brilliant-yellow-6-ml-tube/
Old Holland,Brilliant Yellow Light,#F2D08B,,PO73|PY83|PW4,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-brilliant-yellow-light-6-ml-tube/
Old Holland,Brilliant Yellow-Reddish,#FEBD9D,,,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-brilliant-yellow-reddish-6-ml-tube/
Old Holland,Brown Ochre Deep,#914900,,PR102,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-brown-ochre-deep-6-ml-tube/
Old Holland,Brown Ochre Light,#994900,,PBr7,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-brown-ochre-light-6-ml-tube/
Old Holland,Burgundy Wine Red,#A70012,,PR177,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-burgundy-wine-red-6-ml-tube/
Old Holland,Burnt Sienna,#9F2F02,,PBr7,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-burnt-sienna-6-ml-tube/
Old Holland,Burnt Umber,#4E2603,,PBr7,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-burnt-umber-6-ml-tube/
Old Holland,Cadmium Green Deep,#009700,,PY35|PG18,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-cadmium-green-deep-6-ml-tube/
Old Holland,Cadmium Green Light,#3BA02E,,PY35|PG18|PW4,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-cadmium-green-light-6-ml-tube/
Old Holland,Cadmium Orange,#FE5A00,,PR108,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-cadmium-orange-6-ml-tube/
Old Holland,Cadmium Red Deep,#B4180A,,PR108,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-cadmium-red-deep-6-ml-tube/
Old Holland,Cadmium Red Light,#FC363A,,PR108,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-cadmium-red-light-6-ml-tube/
Old Holland,Cadmium Red Medium,#DD1E00,,,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-cadmium-red-medium-6-ml-tube/
Old Holland,Cadmium Red Purple,#A9363D,,PR108,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-cadmium-red-purple-6-ml-tube/
Old Holland,Cadmium Red Scarlet,#ED2700,,PR108,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-cadmium-red-scarlet-6-ml-tube/
Old Holland,Cadmium Yellow Deep,#FFCA00,,PY35|PR108,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-cadmium-yellow-deep-6-ml-tube/
Old Holland,Cadmium Yellow Extra Deep,#FFA923,,PR108,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-cadmium-yellow-extra-deep-6-ml-tube/
Old Holland,Cadmium Yellow Lemon,#FDF163,,PY35,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-cadmium-yellow-lemon-6-ml-tube/
Old Holland,Cadmium Yellow Light,#F9DF03,,PY35,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-cadmium-yellow-light-6-ml-tube/
Old Holland,Cadmium Yellow Medium,#FFDF18,,PY35,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-cadmium-yellow-medium-6-ml-tube/
Old Holland,Cadmium Yellow Orange,#FD8D43,,PR108,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-cadmium-yellow-orange-6-ml-tube/
Old Holland,Caput Mortuum Violet (Mars),#8F3A33,,PR101,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-caput-mortuum-violet-mars-6-ml-tube/
Old Holland,Caribbean Blue,#008BD1,,PB16,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-caribbean-blue-6-ml-tube/
Old Holland,Carmine Lake Extra,#B02A36,,PR177|PBr23|PV19,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-carmine-lake-extra-6-ml-tube/
Old Holland,Cerulean Blue,#3591CA,,PB35,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-cerulean-blue-6-ml-tube/
Old Holland,Cerulean Blue Deep,#5198C3,,PB36,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-cerulean-blue-deep-6-ml-tube/
Old Holland,Cerulean Blue Light,#4BADE4,,PB35,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-cerulean-blue-light-6-ml-tube/
Old Holland,Chromium Oxide Green,#537741,,PG17,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-chromium-oxide-green-6-ml-tube/
Old Holland,Cinnabar Green Deep Extra,#337632,,PBr7|PG18|PY3|PW4,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-cinnabar-green-deep-extra-6-ml-tube/
Old Holland,Cinnabar Green Light Extra,#B5C966,,PY35|PB29|PG18,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-cinnabar-green-light-6-ml-tube/
Old Holland,Cobalt (Aureolin) Yellow Lake,#F2D100,,PY40,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-cobalt-aureolin-yellow-lake-6-ml-tube/
Old Holland,Cobalt Blue,#4967F0,,PB28,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-cobalt-blue-6-ml-tube/
Old Holland,Cobalt Blue Deep,#639DF6,,PB74,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-cobalt-blue-deep-6-ml-tube/
Old Holland,Cobalt Blue Turquoise,#007EBB,,PB36,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-cobalt-blue-turquoise-6-ml-tube/
Old Holland,Cobalt Blue Turquoise Light,#00ABB5,,PG50,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-cobalt-blue-turquoise-light-6-ml-tube/
Old Holland,Cobalt Green,#007A21,,PG50,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-cobalt-green-6-ml-tube/
Old Holland,Cobalt Green Deep,#2D7587,,PG26,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-cobalt-green-deep-6-ml-tube/
Old Holland,Cobalt Green Turquoise,#1B7F8D,,PG50|PG26|PG19,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-cobalt-green-turquoise-6-ml-tube/
Old Holland,Cobalt Violet Dark,#7100A0,,PV23|PV19|PB73,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-cobalt-violet-dark-6-ml-tube/
Old Holland,Cobalt Violet Light,#C11FA2,,PV23|PR112|PV19|PB73,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-cobalt-violet-light-6-ml-tube/
Old Holland,Coral Orange,#FB3B00,,PO67,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-coral-orange-6-ml-tube/
Old Holland,Davy's Gray,#494949,,PBk7|PG23|PBr7|PW6|PW4,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-davys-gray-6-ml-tube/
Old Holland,Deep Ochre,#8B6547,,PR102,,,,,,https://www.dickblick.com/items/old-holland-classic-artist-watercolor-deep-ochre-6-ml-tube/
